_uid_,id,state,county,month,day,hour,minute,ve_forms,persons,peds,nhs,road_fnc,route,sp_jur,harm_ev,man_coll,rel_road,lgt_cond,weather,not_hour,not_min,arr_hour,arr_min,hosp_hr,hosp_mn,sch_bus,cf1,cf2,cf3,fatals,day_week,drunk_dr,st_case,city,milept,year,tway_id,tway_id2,rail,latitude,longitud,road_fnc_1,streetid
9,106,42,101,12,4,14,48,1,2,0,0,15,3,0,42,0,6,1,1,14,49,14,55,15,20,0,0,0,0,2,7,0,421287,6540,18.000000000000000,2004,SR-4003,99999999999999999999,0000000,40.045724999999997,-75.205366670000004,15,6868
112,107,42,101,12,2,22,18,2,3,0,0,16,6,0,12,2,1,3,1,22,18,22,21,22,57,0,0,0,0,2,5,1,421290,6540,0.000000000000000,2004,FIFTH ST,BROWN ST,0000000,39.964236110000002,-75.146441670000002,16,19805
796,108,42,101,9,1,8,51,1,2,1,0,16,6,0,8,0,1,1,1,8,51,8,58,9,12,0,0,0,0,1,4,0,421335,6540,0.000000000000000,2004,SECOND ST,99999999999999999999,0000000,39.971688890000003,-75.139077779999994,16,19454
10,109,42,101,9,24,0,55,1,1,0,1,12,2,0,21,0,2,3,1,0,55,1,2,1,24,0,0,0,0,1,6,0,421336,6540,46.000000000000000,2004,US-0001,99999999999999999999,0000000,40.011697220000002,-75.182163889999998,12,32402
479,110,42,101,10,10,20,17,2,2,0,0,16,6,0,12,5,1,3,1,20,18,20,22,0,0,0,0,0,0,1,1,0,421337,6540,0.000000000000000,2004,OGONTZ AV,SIXTYSEVENTH AV,0000000,40.056219440000000,-75.149494439999998,16,38180
310,111,42,101,11,6,2,27,1,1,0,0,13,3,0,14,0,7,3,1,2,28,2,38,3,0,0,0,0,0,1,7,1,421338,6540,41.000000000000000,2004,SR-1009,99999999999999999999,0000000,40.055219440000002,-75.053869440000000,13,31196
517,112,42,101,3,10,8,20,1,2,1,1,13,3,0,8,0,1,1,1,99,99,99,99,99,99,1,0,0,0,1,5,0,420008,6540,61.000000000000000,2005,SR-291,MIFFLIN ST,0000000,39.926830559999999,-75.169169440000005,13,12639
677,113,42,101,2,15,19,4,1,3,2,0,13,3,0,8,0,1,3,1,19,4,19,12,19,33,0,0,0,0,1,3,1,420024,6540,4.000000000000000,2005,SR-1001,99999999999999999999,0000000,40.030608330000000,-75.118147219999997,13,30879
203,114,42,101,3,17,15,13,2,3,0,0,14,3,0,12,5,1,1,1,15,12,15,21,15,45,0,0,0,0,1,5,0,420150,6540,49.000000000000000,2005,SR-1013,BISCAYNE DR,0000000,40.092322220000000,-74.966250000000002,14,18601
311,115,42,101,1,23,19,50,1,2,1,0,13,2,0,8,0,1,3,4,19,50,19,55,20,16,0,0,0,0,1,1,1,420152,6540,118.000000000000000,2005,US-13,99999999999999999999,0000000,40.050722219999997,-75.010061109999995,13,18770
518,116,42,101,1,5,3,10,2,2,0,1,11,1,0,12,5,1,3,6,3,13,3,21,3,56,0,0,0,0,1,4,0,420153,6540,159.000000000000000,2005,I-95,99999999999999999999,0000000,39.896974999999998,-75.189755559999995,11,32310
204,117,42,101,1,16,1,40,2,4,0,0,13,3,0,12,7,1,3,1,1,43,1,50,2,17,0,0,0,0,1,1,0,420165,6540,115.000000000000000,2005,SR-6001,99999999999999999999,0000000,40.116877780000003,-74.984430560000007,13,36925
519,118,42,101,1,6,6,5,1,2,1,0,16,6,0,8,0,1,4,8,6,8,6,12,6,35,1,16,0,0,1,5,0,420166,6540,0.000000000000000,2005,PASCHALL AV,SIXTYFIFTH ST,0000000,39.924597220000003,-75.233130560000006,16,10207
312,119,42,101,4,12,0,38,2,2,0,1,13,3,0,14,2,5,3,1,0,29,0,33,1,2,0,0,0,0,1,3,0,420167,6540,26.000000000000000,2005,SR-73,99999999999999999999,0000000,40.040355560000002,-75.047119440000003,13,36850
113,120,42,101,3,31,8,7,3,3,0,1,11,1,0,12,1,1,1,1,8,8,8,18,8,46,0,19,0,0,1,5,0,420170,6540,213.000000000000000,2005,I-95,99999999999999999999,0000000,39.948349999999998,-75.141663890000004,11,35007
520,121,42,101,3,3,22,2,2,4,0,0,13,3,0,12,1,1,3,1,22,3,22,10,22,44,0,0,0,0,1,5,0,420171,6540,8.000000000000000,2005,SR-3019,99999999999999999999,0000000,39.899774999999998,-75.225680560000001,13,9799
313,122,42,101,1,8,4,42,1,1,0,0,13,3,0,42,0,6,3,2,4,39,4,45,4,58,0,0,0,0,1,7,0,420147,6540,12.000000000000000,2005,SR-1013,CONVENT AV,0000000,40.062575000000002,-75.009488890000000,13,16613
797,123,42,101,2,3,17,6,1,3,1,0,16,6,0,8,0,1,1,4,17,6,17,11,17,33,0,0,0,0,1,5,0,420148,6540,0.000000000000000,2005,KEYSER ST,99999999999999999999,0000000,40.026499999999999,-75.167808330000000,16,25299
205,124,42,101,2,1,22,13,1,2,1,0,13,3,0,8,0,1,2,1,22,14,22,18,0,0,0,0,0,0,1,3,0,420159,6540,83.000000000000000,2005,SR-6001,FULMAR ST,0000000,40.083583330000003,-75.026397220000007,13,23004
798,125,42,101,2,4,18,14,1,2,1,0,16,6,0,8,0,1,3,1,18,15,18,22,0,0,0,0,0,0,1,6,0,420160,6540,0.000000000000000,2005,HUNTING PARK AV,FIFTH ST,0000000,40.015044439999997,-75.135147219999993,16,9108
678,126,42,101,1,22,4,14,1,1,0,0,16,6,0,38,0,6,3,1,4,12,4,17,0,0,0,0,0,0,1,7,1,420161,6540,0.000000000000000,2005,G ST,CAYUGA ST,0000000,40.015213889999998,-75.111511109999995,16,7860
206,127,42,101,4,10,23,53,1,2,0,1,13,2,0,30,0,6,3,1,23,53,23,59,0,0,0,0,0,0,2,1,0,420162,6540,189.000000000000000,2005,US-1,99999999999999999999,0000000,40.118905560000002,-74.981461109999998,13,32013
679,128,42,101,3,23,20,20,1,2,1,0,13,3,0,8,0,1,3,2,20,18,20,22,20,43,0,0,0,0,1,4,0,420163,6540,15.000000000000000,2005,SR-6001,99999999999999999999,0000000,40.026358330000001,-75.116094439999998,13,30767
207,129,42,101,1,28,23,32,1,2,1,0,13,3,0,8,0,1,3,1,23,33,23,40,0,4,0,0,0,0,1,6,1,420164,6540,43.000000000000000,2005,SR-532,SR-1020,0000000,40.131708330000002,-75.012249999999995,13,32006
314,130,42,101,5,13,6,17,1,2,1,0,13,2,0,8,0,1,1,1,6,26,6,28,6,51,0,0,0,0,1,6,1,420277,6540,127.000000000000000,2005,US-1,99999999999999999999,0000000,40.050538889999999,-75.050947219999998,13,31845
480,131,42,91,4,16,14,15,2,3,0,0,13,3,0,12,5,1,1,1,14,28,14,33,14,41,0,0,0,0,1,7,0,420211,1257,7.000000000000000,2005,SR-1002,SR-2062,0000000,40.054688890000001,-75.124902779999999,13,35515
114,132,42,101,4,7,4,7,2,2,0,1,11,1,0,12,2,1,2,1,4,9,4,14,4,52,0,0,0,0,1,5,1,420273,6540,3459.000000000000000,2005,I-76,99999999999999999999,0000000,39.946286110000003,-75.189097219999994,11,5189
11,133,42,101,4,19,15,30,1,1,0,0,16,6,0,33,0,4,1,1,15,13,15,22,15,41,0,0,0,0,1,3,0,420275,6540,0.000000000000000,2005,WILLOW GROVE RD,99999999999999999999,0000000,40.074550000000002,-75.196947219999998,16,6967
609,134,42,101,4,16,16,25,2,2,0,0,16,6,0,12,2,1,1,1,16,23,16,27,0,0,0,0,0,0,1,7,0,420343,6540,0.000000000000000,2005,PARKSIDE AV,BRYN MAWR AV,0000000,39.987650000000002,-75.224980560000006,16,40781
208,135,42,101,1,2,20,7,1,3,0,0,13,3,0,33,0,3,3,1,20,5,20,11,20,33,0,0,0,0,1,1,0,420344,6540,94.000000000000000,2005,SR-6001,99999999999999999999,0000000,40.093652779999999,-75.015911110000005,13,23413
209,136,42,101,6,1,11,50,1,1,0,0,13,3,0,14,4,7,1,1,11,51,11,56,12,11,0,0,0,0,1,4,0,420357,6540,33.000000000000000,2005,SR-232,99999999999999999999,0000000,40.077950000000001,-75.086088889999999,13,22613
315,137,42,101,2,1,0,29,1,2,1,0,14,3,0,8,0,1,3,1,0,28,0,31,1,0,0,0,0,0,1,3,2,420358,6540,51.000000000000000,2005,SR-1005,99999999999999999999,0000000,40.038163890000000,-75.078636110000005,14,37822
521,138,42,101,1,28,12,40,2,2,0,0,13,3,0,12,8,1,1,9,12,46,12,50,13,1,0,99,99,99,1,6,0,420359,6540,34.000000000000000,2005,SR-3019,99999999999999999999,0000000,39.921325000000003,-75.193602780000006,13,6240
680,139,42,101,3,21,19,38,1,1,0,0,13,3,0,21,0,3,3,1,19,38,19,41,20,0,0,0,0,0,1,2,0,420360,6540,9.000000000000000,2005,SR-2009,99999999999999999999,0000000,39.982988890000001,-75.116119440000006,13,36057
522,140,42,101,5,21,0,52,3,3,0,1,11,1,0,12,1,1,3,1,0,51,1,0,1,39,0,0,0,0,1,7,1,420364,6540,123.000000000000000,2005,I-95,SR-3095,0000000,39.877561110000002,-75.253249999999994,11,34917
799,141,42,101,4,18,13,10,2,2,0,0,16,6,0,12,5,1,1,1,13,11,13,15,13,34,0,0,0,0,1,2,0,420377,6540,0.000000000000000,2005,MASTER ST,THIRTEENTH ST,0000000,39.974222220000001,-75.156583330000004,16,19610
610,142,42,101,2,24,17,32,1,1,0,0,16,6,0,30,0,4,3,4,17,28,17,33,18,22,0,0,0,0,1,5,0,420407,6540,0.000000000000000,2005,PARKSIDE AV,99999999999999999999,0000000,39.987738890000003,-75.224888890000003,16,40781
316,143,42,101,3,17,2,34,1,1,0,0,13,3,0,42,0,6,3,1,2,34,2,40,0,0,0,0,0,0,1,5,1,420408,6540,35.000000000000000,2005,SR-6001,99999999999999999999,0000000,40.031452780000002,-75.084186110000005,13,22468
12,144,42,101,6,3,3,23,1,2,0,0,13,2,9,42,0,6,3,1,3,22,3,27,3,50,0,0,0,0,1,6,1,420337,6540,37.000000000000000,2005,US-13,99999999999999999999,0000000,39.978333329999998,-75.189555560000002,13,29122
523,145,42,101,5,13,20,36,1,1,0,0,16,6,0,14,1,7,3,1,20,38,20,42,20,57,0,0,0,0,1,6,1,420351,6540,0.000000000000000,2005,TWENTYEIGHTH ST,99999999999999999999,0000000,39.926808330000000,-75.192727779999998,16,2475
13,146,42,101,3,25,19,25,4,7,0,1,12,2,0,12,1,1,3,1,19,26,19,34,20,14,0,0,0,0,1,6,1,420365,6540,45.000000000000000,2005,US-1,99999999999999999999,0000000,40.011111110000002,-75.183263890000006,12,32402
611,147,42,101,4,22,11,6,1,1,1,0,16,6,0,8,0,1,1,1,11,4,11,7,11,28,0,0,0,0,1,6,0,420366,6540,0.000000000000000,2005,BRYN MAWR AV,99999999999999999999,0000000,39.993547220000004,-75.226597220000002,16,31988
14,148,42,101,4,27,1,27,2,2,0,1,13,2,0,13,4,1,3,2,1,11,1,19,1,48,0,0,0,0,1,4,1,420368,6540,35.000000000000000,2005,US-1,99999999999999999999,0000000,40.007222220000003,-75.213397220000004,13,31624
15,149,42,101,6,10,16,25,2,3,0,0,14,3,0,12,8,1,1,1,16,27,16,37,17,19,0,0,0,0,1,6,0,420382,6540,2.000000000000000,2005,SR-4002,99999999999999999999,0000000,40.083611110000000,-75.207547219999995,14,31633
800,150,42,101,7,9,23,28,2,2,0,1,13,3,0,12,1,1,3,1,99,99,99,99,99,99,0,0,0,0,1,7,0,420573,6540,54.000000000000000,2005,SR-0611,KERBAUGH ST,0000000,40.013738889999999,-75.150211110000001,13,25480
681,151,42,101,7,7,15,42,1,3,1,0,13,3,0,9,0,1,1,1,99,99,99,99,99,99,0,0,0,0,1,5,0,420587,6540,22.000000000000000,2005,SR-1002,99999999999999999999,0000000,40.039272220000001,-75.110077779999997,13,31083
210,152,42,101,5,19,10,15,1,4,0,1,13,2,0,42,0,3,1,1,99,99,99,99,99,99,0,0,0,0,2,5,0,420599,6540,163.000000000000000,2005,US-1,99999999999999999999,0000000,40.093888890000002,-75.016099999999994,13,23411
317,153,42,101,5,19,15,15,1,2,1,0,14,3,0,8,0,1,1,1,99,99,99,99,99,99,0,0,0,0,1,5,0,420601,6540,1.000000000000000,2005,SR-1016,FAIRFIELD RD,0000000,40.058205559999998,-75.043030560000005,14,37773
318,154,42,101,7,9,21,57,1,1,0,0,14,3,0,33,0,2,3,1,99,99,99,99,99,99,0,0,0,0,1,7,0,420614,6540,16.000000000000000,2005,SR-8019,99999999999999999999,0000000,40.004166669999996,-75.076619440000002,14,35003
801,155,42,101,2,20,20,4,2,5,0,0,16,6,0,12,7,2,3,1,99,99,99,99,99,99,0,0,0,0,1,1,1,420664,6540,0.000000000000000,2005,RISING SUN AV,99999999999999999999,0000000,40.016491670000001,-75.128916669999995,16,9115
115,156,42,101,5,9,19,0,1,3,1,0,13,3,0,33,0,4,1,1,99,99,99,99,99,99,0,0,0,0,1,2,0,420590,6540,45.000000000000000,2005,SR-3,99999999999999999999,0000000,39.949552779999998,-75.167002780000004,13,897
319,157,42,101,5,31,22,35,2,6,0,0,13,3,0,42,0,3,3,1,99,99,99,99,99,99,0,0,0,0,1,3,0,420608,6540,35.000000000000000,2005,SR-6001,99999999999999999999,0000000,40.031666670000000,-75.083708329999993,13,32576
16,158,42,101,7,3,4,9,1,1,0,0,14,3,0,42,0,6,3,1,99,99,99,99,99,99,0,0,0,0,1,1,1,420613,6540,17.000000000000000,2005,SR-4013,99999999999999999999,0000000,40.043611110000001,-75.193505560000006,14,7225
802,159,42,101,7,14,23,0,1,3,0,0,13,3,0,14,7,7,3,1,99,99,99,99,99,99,0,0,0,0,1,5,0,420639,6540,30.000000000000000,2005,SR-2008,99999999999999999999,0000000,39.968866669999997,-75.134313890000001,13,19716
612,160,42,101,7,15,13,25,3,9,2,0,16,6,0,12,5,1,1,1,99,99,99,99,99,99,0,0,0,0,1,6,0,420658,6540,0.000000000000000,2005,CEDAR AV,FIFTYNINTH ST,0000000,39.952188890000002,-75.240794440000002,16,11215
803,161,42,101,7,7,20,58,2,2,0,0,13,3,0,12,5,1,3,1,99,99,99,99,99,99,0,0,0,0,1,5,0,420671,6540,24.000000000000000,2005,SR-2014,FAIRHILL ST,0000000,39.992305559999998,-75.141483330000000,13,10082
17,162,42,101,7,2,9,40,1,1,0,0,16,6,0,21,0,2,1,1,99,99,99,99,0,0,0,0,0,0,1,7,0,420732,6540,0.000000000000000,2005,FORD RD,99999999999999999999,0000000,39.997433330000000,-75.204927780000006,16,39980
804,163,42,101,7,9,12,39,2,2,0,1,13,3,0,12,3,1,1,1,99,99,99,99,99,99,0,0,0,0,1,7,0,420733,6540,72.000000000000000,2005,SR-611,SR-4004,0000000,40.039055560000001,-75.144675000000007,13,31687
613,164,42,101,4,4,15,35,1,4,2,0,14,3,0,33,0,6,1,1,99,99,99,99,99,99,0,21,0,0,1,2,0,420734,6540,73.000000000000000,2005,SR-3009,99999999999999999999,0000000,40.047480559999997,-75.234691670000004,14,6587
116,165,42,101,7,9,18,3,2,2,0,1,1,8,0,25,0,2,1,1,99,99,99,99,99,99,0,0,0,0,1,7,0,420740,6540,13.000000000000000,2005,SR-8009,99999999999999999999,0000000,39.956219439999998,-75.142213889999994,1,23931
211,166,42,101,1,14,9,13,1,1,0,0,13,3,0,30,0,4,1,2,99,99,99,99,99,99,0,0,0,0,1,6,0,420868,6540,62.000000000000000,2005,SR-1009,SCOTCHBROOK RD,0000000,40.082522220000001,-75.040536110000005,13,22750
212,167,42,101,8,3,13,42,2,4,0,0,13,3,0,12,5,1,1,1,99,99,99,99,99,99,0,0,0,0,1,4,0,421031,6540,93.000000000000000,2005,SR-6001,RED LION RD,0000000,40.094936109999999,-75.015450000000001,13,23409
614,168,42,101,10,14,4,57,1,2,1,1,13,3,0,8,0,1,3,1,99,99,99,99,0,0,0,0,0,0,1,6,0,421059,6540,18.000000000000000,2005,SR-3,FOURTYEIGHTH ST,0000000,39.956027779999999,-75.217636110000001,13,40977
320,169,42,101,8,6,8,20,2,3,0,0,13,3,0,12,1,1,1,1,99,99,99,99,99,99,0,0,0,0,1,7,0,421099,6540,46.000000000000000,2005,SR-1009,STANWOOD ST,0000000,40.061305560000001,-75.051855560000007,13,36596
682,170,42,101,8,13,9,45,1,2,1,0,13,3,0,8,0,1,1,1,99,99,99,99,0,0,0,0,0,0,1,7,0,421193,6540,18.000000000000000,2005,SR-1005,ARAMINGO AV,0000000,39.994680559999999,-75.094600000000000,13,9546
18,171,42,101,9,18,3,55,1,1,0,0,16,6,0,31,0,4,3,1,99,99,99,99,99,99,0,0,0,0,1,1,0,421209,6540,0.000000000000000,2005,NEILL DR,99999999999999999999,0000000,40.007811109999999,-75.203038890000002,16,39290
805,172,42,101,9,25,19,0,1,2,0,0,16,6,0,5,0,1,5,1,99,99,99,99,99,99,0,0,0,0,1,1,0,421138,6540,0.000000000000000,2005,SECOND ST,99999999999999999999,0000000,39.986899999999999,-75.135830560000002,16,10449
806,173,42,101,6,5,0,48,2,7,0,0,16,6,0,12,2,1,3,1,99,99,99,99,99,99,0,0,0,0,1,1,1,421139,6540,0.000000000000000,2005,STENTON AV,99999999999999999999,0000000,40.025250000000000,-75.159397220000002,16,26360
683,174,42,101,8,28,19,45,2,2,0,0,14,3,0,12,5,1,5,1,99,99,99,99,99,99,0,0,0,0,1,1,0,421170,6540,15.000000000000000,2005,SR-2007,HUNTINGDON ST,0000000,39.985149999999997,-75.124163890000005,14,14759
481,175,42,101,10,13,11,0,1,2,0,0,16,6,0,19,0,5,1,2,99,99,99,99,99,99,0,0,0,0,1,5,0,421172,6540,0.000000000000000,2005,CHAMPLOST ST,99999999999999999999,0000000,40.044833330000003,-75.146594440000001,16,21411
321,176,42,101,9,28,19,7,1,1,0,1,13,3,0,21,0,2,3,1,99,99,99,99,99,99,0,0,0,0,1,4,0,421201,6540,36.000000000000000,2005,SR-2009,99999999999999999999,0000000,40.007583330000003,-75.073105560000002,13,36525
117,177,42,101,9,26,10,20,1,3,1,1,13,3,0,8,0,1,1,1,99,99,99,99,99,99,0,0,0,0,1,2,0,421203,6540,9.000000000000000,2005,SR-2004,THIRD ST,0000000,39.950150000000001,-75.145683329999997,13,24399
615,178,42,101,3,12,19,8,1,2,1,1,13,3,0,8,0,1,2,1,99,99,99,99,99,99,0,0,0,0,1,7,1,421205,6540,3.000000000000000,2005,SR-3,99999999999999999999,0000000,39.960749999999997,-75.243377780000003,13,28932
322,179,42,101,9,28,3,44,1,3,0,0,15,3,0,30,0,6,3,1,99,99,99,99,99,99,0,0,0,0,1,4,1,421221,6540,14.000000000000000,2005,SR-1009,99999999999999999999,0000000,40.021794440000001,-75.075238889999994,15,26881
807,180,42,101,11,20,2,20,1,2,1,1,11,1,0,8,0,1,3,1,99,99,99,99,99,99,0,0,0,0,1,1,1,421243,6540,224.000000000000000,2005,I-95,99999999999999999999,0000000,39.968333330000000,-75.129397220000001,11,36698
323,181,42,101,12,27,14,45,3,5,0,0,13,3,0,12,5,1,1,1,99,99,99,99,99,99,0,0,0,0,1,3,0,421245,6540,33.000000000000000,2005,SR-2009,99999999999999999999,0000000,40.002499999999998,-75.079647219999998,13,9354
616,182,42,101,7,4,22,7,2,3,0,0,16,3,0,12,4,1,3,1,99,99,99,99,99,99,0,0,0,0,1,2,0,421257,6540,19.000000000000000,2005,SR-3017,SR-3018,0000000,39.964936109999996,-75.224611109999998,16,32498
808,183,42,101,12,23,22,13,1,2,1,0,13,2,0,8,0,1,3,1,99,99,99,99,99,99,0,0,0,0,1,6,1,421258,6540,69.000000000000000,2005,US-13,99999999999999999999,0000000,40.012500000000003,-75.161369440000001,13,27816
213,184,42,101,12,11,17,40,1,2,1,0,16,6,0,8,0,1,3,8,99,99,99,99,99,99,0,0,0,0,1,1,0,421259,6540,0.000000000000000,2005,ALGON AV,99999999999999999999,0000000,40.074019440000001,-75.054419440000004,16,22407
324,185,42,101,11,23,21,34,1,1,0,0,13,2,0,29,0,6,3,1,99,99,99,99,99,99,0,0,0,0,1,4,0,421261,6540,93.000000000000000,2005,US-13,99999999999999999999,0000000,40.031586109999999,-75.053488889999997,13,31833
325,186,42,101,12,9,17,49,2,3,0,0,14,3,0,33,0,3,3,1,99,99,99,99,99,99,0,0,0,0,1,6,0,421305,6540,23.000000000000000,2005,SR-1016,99999999999999999999,0000000,40.058361110000000,-75.038080559999997,14,37774
524,187,42,101,10,22,6,20,1,4,0,1,11,1,0,24,0,2,3,2,99,99,99,99,99,99,0,0,0,0,1,7,0,421232,6540,129.000000000000000,2005,I-95,99999999999999999999,0000000,39.893377780000002,-75.230941670000007,11,34916
482,188,42,101,11,28,18,30,1,1,0,0,16,6,0,42,0,4,3,1,99,99,99,99,99,99,0,0,0,0,1,2,0,421246,6540,0.000000000000000,2005,CLIVEDEN ST,99999999999999999999,0000000,40.056880560000003,-75.173263890000001,16,6917
326,189,42,101,12,3,0,27,2,3,0,1,13,3,0,12,2,1,3,1,99,99,99,99,99,99,0,0,0,0,1,7,1,421263,6540,52.000000000000000,2005,SR-6001,99999999999999999999,0000000,40.044722219999997,-75.054500000000004,13,31272
525,190,42,101,12,21,5,57,1,1,0,0,13,3,0,29,0,4,1,1,99,99,99,99,99,99,0,0,0,0,1,4,0,421282,6540,1.000000000000000,2005,SR-3015,GREENWAY AV,0000000,39.918761109999998,-75.246905560000002,13,10113
809,191,42,101,10,27,6,45,4,6,0,1,11,1,0,24,0,3,3,1,99,99,99,99,99,99,0,0,0,0,1,5,0,421345,6540,229.000000000000000,2005,I-95,99999999999999999999,0000000,39.968061110000001,-75.130588889999999,11,35010
810,192,42,101,9,29,2,20,1,2,1,0,16,6,0,9,0,1,3,1,99,99,99,99,99,99,0,0,0,0,1,5,1,421373,6540,0.000000000000000,2005,MASHER ST,99999999999999999999,0000000,39.973886110000002,-75.136775000000000,16,20663
811,193,42,101,9,3,20,30,1,2,1,0,16,6,0,8,0,1,3,1,99,99,99,99,99,99,0,0,0,0,1,7,1,421404,6540,0.000000000000000,2005,FRONT ST,GURNEY ST,0000000,39.994408329999999,-75.130158330000000,16,15032
812,194,42,101,2,8,19,30,1,2,1,0,16,6,0,8,0,1,3,1,99,99,99,99,99,99,0,0,0,0,1,3,0,421434,6540,0.000000000000000,2005,BOUVIER ST,99999999999999999999,0000000,39.987311110000000,-75.162025000000000,16,4034
526,195,42,101,3,6,0,42,2,4,0,0,13,3,0,12,5,1,3,1,99,99,99,99,99,99,0,0,0,0,1,1,0,421435,6540,15.000000000000000,2005,SR-3019,99999999999999999999,0000000,39.909722219999999,-75.222819439999995,13,10407
813,196,42,101,8,26,10,30,1,4,3,0,13,3,0,8,0,1,1,1,99,99,99,99,99,99,0,0,0,0,1,6,0,421462,6540,21.000000000000000,2005,SR-2014,GERMANTOWN RD,0000000,39.993122219999997,-75.147838890000003,13,9665
814,197,42,101,7,23,14,25,5,13,0,1,12,2,0,25,0,3,1,1,99,99,99,99,99,99,0,14,0,0,2,7,1,421363,6540,61.000000000000000,2005,US-0001,99999999999999999999,0000000,40.020405560000000,-75.159855559999997,12,25522
527,198,42,101,4,13,12,45,3,3,0,1,11,1,0,12,7,1,1,1,99,99,99,99,99,99,0,0,0,0,1,4,0,421375,6540,165.000000000000000,2005,I-0095,99999999999999999999,0000000,39.898461110000000,-75.181144439999997,11,39886
214,199,42,101,1,28,15,15,2,3,0,0,16,6,0,12,5,1,1,1,99,99,99,99,99,99,0,0,0,0,1,6,0,421376,6540,0.000000000000000,2005,BYBERRY RD,99999999999999999999,0000000,40.129111109999997,-75.024725000000004,16,31918
327,200,42,101,9,25,13,5,1,2,1,0,16,6,0,8,0,1,1,1,99,99,99,99,99,99,0,0,0,0,1,1,0,421380,6540,0.000000000000000,2005,TYSON AV,ROWLAND AV,0000000,40.035397220000000,-75.049783329999997,16,28072
19,201,42,101,6,19,23,46,1,2,1,0,14,3,0,8,0,1,3,1,99,99,99,99,99,99,0,0,0,0,1,1,0,421406,6540,43.000000000000000,2005,SR-3009,99999999999999999999,0000000,40.015194440000002,-75.207622220000005,14,36121
483,202,42,101,3,20,2,35,2,3,0,0,16,6,0,12,4,1,3,1,99,99,99,99,99,99,0,0,0,0,1,1,0,421407,6540,0.000000000000000,2005,WALNUT LN,LIMEKILN PK,0000000,40.062458329999998,-75.155263890000001,16,20594
684,203,42,101,11,28,4,48,3,3,0,1,13,2,0,12,5,1,3,2,99,99,99,99,99,99,0,0,0,0,1,2,1,421456,6540,92.000000000000000,2005,US-1,SR-1002,0000000,40.029474999999998,-75.103636109999997,13,35437
815,204,42,101,12,1,9,5,1,3,0,1,13,3,0,33,0,4,1,1,99,99,99,99,99,99,0,20,0,0,1,5,0,421483,6540,4.000000000000000,2005,SR-6001,99999999999999999999,0000000,40.023547219999998,-75.135783329999995,13,3386
328,205,42,101,12,30,19,35,1,5,1,0,16,6,0,8,0,4,3,1,99,99,99,99,99,99,0,0,0,0,1,6,1,421485,6540,0.000000000000000,2005,GUILFORD ST,BATTERSBY ST,0000000,40.043619440000001,-75.049416669999999,16,27495
685,206,42,101,1,27,22,37,2,3,1,1,11,1,0,8,0,1,3,1,99,99,99,99,99,99,0,0,0,0,1,5,0,421496,6540,238.000000000000000,2005,I-0095,99999999999999999999,0000000,39.974249999999998,-75.118497219999995,11,39964
329,207,42,101,1,1,4,46,1,6,0,0,14,3,0,5,0,1,3,5,99,99,99,99,99,99,0,0,0,0,1,7,0,421498,6540,50.000000000000000,2005,SR-1005,99999999999999999999,0000000,40.036772220000003,-75.079944440000006,14,31220
528,208,42,101,1,29,1,14,2,4,0,0,16,6,0,12,1,1,3,1,99,99,99,99,99,99,0,0,0,0,1,1,0,420196,6540,0.000000000000000,2006,WALT WHITMAN BR,99999999999999999999,0000000,39.909266670000001,-75.152408330000000,16,34840
529,209,42,101,4,10,22,48,1,1,0,0,16,6,0,24,0,2,3,1,99,99,99,99,99,99,0,20,0,0,1,2,0,420227,6540,0.000000000000000,2006,HOG ISLAND RD,99999999999999999999,0000000,39.875961109999999,-75.214536109999997,16,40432
686,210,42,101,2,8,16,56,2,3,0,0,16,6,0,12,3,1,1,1,99,99,99,99,99,99,0,0,0,0,1,4,0,420339,6540,0.000000000000000,2006,HUNTING PARK AV,99999999999999999999,0000000,40.012805559999997,-75.117811110000005,16,7848
816,211,42,101,1,4,11,28,2,7,0,0,16,6,0,12,2,1,1,1,99,99,99,99,99,99,0,0,0,0,1,4,0,420340,6540,0.000000000000000,2006,BELFIELD AV,99999999999999999999,0000000,40.036958329999997,-75.164902780000006,16,39389
118,212,42,101,3,26,10,50,1,2,1,0,16,6,0,8,0,1,1,1,99,99,99,99,99,99,0,0,0,0,1,1,0,420341,6540,0.000000000000000,2006,FIFTEENTH ST,sansom st,0000000,39.950291669999999,-75.165808330000004,16,892
817,213,42,101,1,1,2,30,1,2,0,1,13,2,0,30,0,3,3,1,99,99,99,99,99,99,0,0,0,0,1,1,1,420342,6540,4.000000000000000,2006,us-0001,99999999999999999999,0000000,40.023758330000000,-75.133975000000007,13,37566
818,214,42,101,1,21,1,15,1,3,2,0,13,2,0,8,0,1,3,1,99,99,99,99,99,99,0,0,0,0,1,7,0,420344,6540,71.000000000000000,2006,us-0013,PULASKIE AV,0000000,40.013991670000003,-75.157950000000000,13,27835
530,215,42,101,4,18,13,38,1,2,0,1,11,1,0,25,0,3,1,1,99,99,99,99,99,99,0,0,0,0,1,3,0,420419,6540,135.000000000000000,2006,i-0095,99999999999999999999,0000000,39.893138890000003,-75.233238889999996,11,34916
531,216,42,101,8,6,20,41,2,2,0,0,16,6,0,12,3,1,3,1,99,99,99,99,99,99,0,0,0,0,1,1,0,420421,6540,0.000000000000000,2006,BUIST AV,SEVENTYFIRST ST,0000000,39.914991669999999,-75.237619440000003,16,10102
